backend,model,physical_units,concurrency,repetition,requests,throughput_rps,mean_latency_ms,p50_latency_ms,p90_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms,error_rate,timestamp_unix
docker,svm,20,4,22,5000,3697.329479932,1.070632807,1.087625500,1.293691800,1.543773450,2.013020930,13.562611000,0.000000000,1787854849.846502
docker,svm,20,4,23,5000,3445.807836053,1.148949205,1.110020000,1.439558900,1.862594800,2.107490720,16.869314000,0.000000000,1787854868.493309
docker,svm,20,4,24,5000,3798.646951028,1.043511207,1.074341000,1.189641500,1.359847250,1.996976670,6.301433000,0.000000000,1787854886.819146
docker,svm,20,4,25,5000,3678.165803206,1.076861648,1.090382000,1.259924500,1.343702450,2.037987390,15.603970000,0.000000000,1787854905.282982
docker,svm,20,4,26,5000,3744.463206666,1.057663716,1.083306500,1.245178700,1.435578250,1.946145260,8.887406000,0.000000000,1787854923.603646
docker,svm,20,4,27,5000,3458.021622744,1.145081222,1.112179500,1.291432400,1.693766150,2.031816060,20.712141000,0.000000000,1787854942.208068
docker,svm,20,4,28,5000,3612.608721867,1.096138775,1.098296000,1.242004100,1.353745400,2.022633500,18.031530000,0.000000000,1787854960.620351
docker,svm,20,4,29,5000,3479.189629412,1.138214622,1.107366500,1.312320500,1.798782800,2.071904950,14.996770000,0.000000000,1787854979.255297
docker,svm,20,4,30,5000,3680.362090144,1.075333655,1.090381000,1.290974100,1.485481800,1.952489340,16.039604000,0.000000000,1787854997.937587
docker,svm,20,4,31,5000,4055.637691684,0.976501276,1.057776000,1.189231400,1.313146050,1.991257260,15.736454000,0.000000000,1787855016.029716
docker,svm,20,4,32,5000,4093.126033565,0.967647192,0.960726000,1.169133300,1.305953150,1.961096840,12.235706000,0.000000000,1787855033.835247
docker,svm,20,4,33,5000,3605.535915545,1.098120880,1.098115500,1.221641600,1.386594050,2.015137980,14.664171000,0.000000000,1787855052.336631
docker,svm,20,4,34,5000,3492.881798485,1.133072558,1.104379000,1.333165200,1.774177600,2.072785620,12.731502000,0.000000000,1787855070.861873
docker,svm,20,4,35,5000,4442.552118668,0.892440040,0.883108500,1.116507800,1.151374200,1.839921880,11.881376000,0.000000000,1787855088.955703
docker,svm,20,4,36,5000,3449.212839515,1.147584736,1.110759500,1.332215700,1.780244750,2.083516640,14.725631000,0.000000000,1787855107.299711
docker,svm,20,4,37,5000,3558.454583000,1.112589834,1.098352000,1.277427700,1.543761550,1.972431450,15.416448000,0.000000000,1787855126.038012
docker,svm,20,4,38,5000,3469.612349169,1.141184162,1.105241000,1.369893700,1.796861750,2.084584400,20.270674000,0.000000000,1787855144.753835
docker,svm,20,4,39,5000,3586.054682289,1.104140302,1.092964500,1.246533400,1.434420850,2.044062050,15.227571000,0.000000000,1787855163.419754
docker,svm,20,4,40,5000,3641.746264815,1.086986625,1.088149000,1.274017600,1.533777600,2.051343360,15.884367000,0.000000000,1787855182.100790
docker,svm,20,4,41,5000,3459.870829148,1.144071153,1.107188500,1.331952000,1.775421150,2.081300560,23.753605000,0.000000000,1787855200.723035
docker,svm,20,4,42,5000,4380.045924753,0.905257021,0.899697000,1.130494400,1.162419450,1.584871410,10.064645000,0.000000000,1787855219.447355
docker,svm,20,4,43,5000,3538.163095012,1.118737298,1.096327500,1.296857000,1.618489650,2.012924740,16.824186000,0.000000000,1787855237.617161
docker,svm,20,4,44,5000,3520.722180282,1.124469696,1.107168000,1.311056700,1.771422600,2.066187880,5.524905000,0.000000000,1787855256.060083
