backend,model,physical_units,concurrency,repetition,requests,throughput_rps,mean_latency_ms,p50_latency_ms,p90_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms,error_rate,timestamp_unix
docker,decision_tree,20,32,1,5000,5735.669417260,5.541933687,5.474843000,5.781072400,5.873343300,6.458652480,16.913298000,0.000000000,1787763872.589684
docker,decision_tree,20,32,2,5000,5653.926321087,5.625148307,5.571419500,5.871352000,5.967766250,6.534917910,18.523215000,0.000000000,1787763890.012704
docker,decision_tree,20,32,3,5000,6212.347321282,5.122045621,5.371709000,5.727834800,5.816482700,6.467352190,16.589414000,0.000000000,1787763907.275572
docker,decision_tree,20,32,4,5000,5781.416490078,5.501236557,5.442477500,5.751519000,5.849113650,6.544812590,17.480739000,0.000000000,1787763924.254298
docker,decision_tree,20,32,5,5000,5768.216907434,5.513565147,5.469251000,5.775929600,5.881798650,6.450329300,16.894321000,0.000000000,1787763941.525536
docker,decision_tree,20,32,6,5000,5790.972773924,5.491957266,5.442914500,5.749244700,5.831446750,6.330941220,17.043015000,0.000000000,1787763958.999820
docker,decision_tree,20,32,7,5000,5820.187722466,5.463274644,5.376634000,5.673986800,5.769625350,6.628527910,16.767720000,0.000000000,1787763976.560135
docker,decision_tree,20,32,8,5000,5707.461496736,5.572165247,5.526207000,5.829807700,5.931437450,6.701668380,17.055379000,0.000000000,1787763994.006554
docker,decision_tree,20,32,9,5000,5790.667657233,5.490210362,5.421269500,5.728741500,5.805897050,6.445278300,17.182441000,0.000000000,1787764011.512632
docker,decision_tree,20,32,10,5000,5760.939592790,5.520628947,5.469251000,5.774741600,5.847533200,6.368883310,17.230680000,0.000000000,1787764028.888128
docker,decision_tree,20,32,11,5000,5697.461974167,5.577812202,5.492411500,5.812687200,5.888929450,6.520916630,17.045999000,0.000000000,1787764046.373669
docker,decision_tree,20,32,12,5000,5679.163779838,5.600532181,5.541480500,5.871549600,5.973203100,6.448767390,17.534728000,0.000000000,1787764063.929044
docker,decision_tree,20,32,13,5000,5804.220238912,5.480077826,5.409025500,5.703351100,5.795978250,6.443390470,16.198296000,0.000000000,1787764081.300374
docker,decision_tree,20,32,14,5000,5791.174241394,5.489672584,5.418623000,5.747939700,5.828190550,6.390958330,16.730595000,0.000000000,1787764098.756758
docker,decision_tree,20,32,15,5000,5769.869643700,5.511575169,5.450021000,5.751607500,5.843599300,6.464486250,17.090517000,0.000000000,1787764116.363103
docker,decision_tree,20,32,16,5000,5751.525913941,5.528161626,5.478759500,5.788268200,5.879330250,6.428080890,16.863377000,0.000000000,1787764133.827708
docker,decision_tree,20,32,17,5000,5689.785433153,5.588310029,5.523946000,5.830449000,5.904873850,6.527627900,17.003403000,0.000000000,1787764151.345417
docker,decision_tree,20,32,18,5000,5874.416548574,5.415441150,5.451427000,5.758032000,5.854684050,6.550643560,17.893327000,0.000000000,1787764168.994127
