backend,pair,model_a,model_b,repetition,a_throughput_rps,a_p95_latency_ms,a_p99_latency_ms,a_error_rate,b_throughput_rps,b_p95_latency_ms,b_p99_latency_ms,b_error_rate,timestamp_unix
wasmtime,svm_mlp,svm,mlp,40,4728.245679520558,6.8121348,7.03284567,0.0,4695.693492413553,6.77858925,7.046234070000001,0.0,1788126056.721907
wasmtime,svm_mlp,svm,mlp,41,3906.5029588504376,10.441281,10.800015810000001,0.0,3884.6087424300067,10.4276439,10.803867470000002,0.0,1788126059.5406976
wasmtime,svm_mlp,svm,mlp,42,4680.237724027528,6.71454965,6.99707281,0.0,4680.866459178018,6.7005877,7.015634080000001,0.0,1788126062.0481274
wasmtime,svm_mlp,svm,mlp,43,4806.07941380809,6.7574305,6.914091410000001,0.0,4772.396319548291,6.780831,7.003015290000001,0.0,1788126064.5290592
wasmtime,svm_mlp,svm,mlp,44,4803.228172534524,6.80044225,7.182877490000003,0.0,4803.897090222859,6.7988630500000005,7.023719190000001,0.0,1788126067.0099294
wasmtime,svm_mlp,svm,mlp,45,4089.2183561925394,10.209071900000001,10.63122891,0.0,4064.732699908226,10.200535,10.704800420000002,0.0,1788126069.77017
wasmtime,svm_mlp,svm,mlp,46,4751.150703169906,6.7616565,7.00756534,0.0,4718.256655437422,6.768254450000001,7.021076470000001,0.0,1788126072.2626548
wasmtime,svm_mlp,svm,mlp,47,4788.034916294017,6.8357037499999995,7.47740177000001,0.0,4754.618168337744,6.8298334,7.057588110000002,0.0,1788126074.7450879
wasmtime,svm_mlp,svm,mlp,48,4176.471838915521,10.290328299999999,10.79578274,0.0,4150.925643364451,10.2856672,10.77529593,0.0,1788126077.484107
wasmtime,svm_mlp,svm,mlp,49,4730.957792956484,6.77118185,7.856274920000012,0.0,4698.553472644042,6.7709529999999996,7.063059320000001,0.0,1788126079.982474
wasmtime,svm_mlp,svm,mlp,50,4797.235796094026,6.814282550000001,7.111156510000007,0.0,4797.882556564666,6.7940584,7.006305050000003,0.0,1788126082.4642944
wasmtime,svm_mlp,svm,mlp,51,4728.53056661582,6.7940758500000005,6.950461509999999,0.0,4691.575617928962,6.7701115000000005,6.93770593,0.0,1788126084.9673848
wasmtime,svm_mlp,svm,mlp,52,3840.71937622654,10.366007100000001,10.84117886,0.0,3819.2369511460033,10.36900685,10.85841202,0.0,1788126087.8084722
wasmtime,svm_mlp,svm,mlp,53,4789.194013080902,6.7892867,7.06976191,0.0,4756.154420431815,6.79082415,7.036955110000001,0.0,1788126090.2926893
wasmtime,svm_mlp,svm,mlp,54,4796.3741934888985,6.7733691,7.006674520000002,0.0,4762.755053674004,6.791394299999999,6.995718070000001,0.0,1788126092.7767885
wasmtime,svm_mlp,svm,mlp,55,4755.612458777301,6.8255495,7.0519394,0.0,4717.677181810995,6.82881845,7.0745439900000004,0.0,1788126095.2729597
wasmtime,svm_mlp,svm,mlp,56,4777.162007818748,6.82101005,7.061578890000003,0.0,4744.067335590512,6.82736475,7.054033810000001,0.0,1788126097.7610853
wasmtime,svm_mlp,svm,mlp,57,4673.163679123419,6.847786300000001,6.99494918,0.0,4673.760908362446,6.8659982500000005,7.00936066,0.0,1788126100.2696984
wasmtime,svm_mlp,svm,mlp,58,4808.28673202626,6.765001900000001,6.920096190000002,0.0,4774.879761252967,6.7784654,7.046542070000002,0.0,1788126102.7499151
wasmtime,svm_mlp,svm,mlp,59,4798.606386322348,6.805030800000001,7.88008729000001,0.0,4760.5174837136055,6.8083670000000005,7.059831290000002,0.0,1788126105.2380285
wasmtime,svm_mlp,svm,mlp,60,4233.82626208199,10.283676700000001,10.77188928,0.0,4208.097217225435,10.28519675,10.77237579,0.0,1788126107.961589
