backend,pair,model_a,model_b,repetition,a_throughput_rps,a_p95_latency_ms,a_p99_latency_ms,a_error_rate,b_throughput_rps,b_p95_latency_ms,b_p99_latency_ms,b_error_rate,timestamp_unix
wasmtime,lr_svm,logistic_regression,svm,47,4708.204234742191,6.75238885,7.043669690000001,0.0,4676.522340691491,6.7722606,7.05490201,0.0,1788121823.6109493
wasmtime,lr_svm,logistic_regression,svm,48,4818.99567007642,6.669859199999999,6.86627927,0.0,4781.451357509041,6.6663581999999995,6.859893100000002,0.0,1788121826.1022077
wasmtime,lr_svm,logistic_regression,svm,49,4950.9612624886795,6.5991682,8.03521478000001,0.0,4915.019856602546,6.59381465,6.849799120000004,0.0,1788121828.5527184
wasmtime,lr_svm,logistic_regression,svm,50,4962.7538340523315,6.570191250000001,6.882610380000002,0.0,4926.797000991713,6.55395575,6.771373310000002,0.0,1788121831.0009296
wasmtime,lr_svm,logistic_regression,svm,51,4702.699278535092,6.7445859,7.00699316,0.0,4670.087645832133,6.74984705,7.0207250100000005,0.0,1788121833.52138
wasmtime,lr_svm,logistic_regression,svm,52,4869.808173672816,6.6601880499999995,6.902895160000001,0.0,4833.5976404412795,6.667768,6.89275429,0.0,1788121836.0104675
wasmtime,lr_svm,logistic_regression,svm,53,4066.5590134097847,9.90147475,10.32840404,0.0,4067.1354245850544,9.924303550000001,10.36731276,0.0,1788121838.776006
wasmtime,lr_svm,logistic_regression,svm,54,4889.5640951314535,6.633197750000001,6.890098720000001,0.0,4854.390837926167,6.6250539,6.86940185,0.0,1788121841.2396846
wasmtime,lr_svm,logistic_regression,svm,55,4925.420390858898,6.5692552,6.813150210000002,0.0,4890.446520934107,6.58971125,6.79875272,0.0,1788121843.693184
wasmtime,lr_svm,logistic_regression,svm,56,4906.683697848625,6.6160947000000006,6.888203470000001,0.0,4907.34229636259,6.61785055,6.860968540000002,0.0,1788121846.1511447
wasmtime,lr_svm,logistic_regression,svm,57,4824.818768788667,6.5979757,6.817382729999999,0.0,4790.65487887972,6.5890673,6.8253204400000005,0.0,1788121848.626396
wasmtime,lr_svm,logistic_regression,svm,58,4865.770452098156,6.64884165,6.854732500000001,0.0,4831.266086812803,6.637796499999999,6.865590620000002,0.0,1788121851.0937138
wasmtime,lr_svm,logistic_regression,svm,59,4916.771579083854,6.59110995,6.78640926,0.0,4881.262808792537,6.57932995,6.79292165,0.0,1788121853.5506215
wasmtime,lr_svm,logistic_regression,svm,60,4822.016487093675,6.646720800000001,6.9574589300000005,0.0,4787.150329142576,6.6333494,6.960893690000001,0.0,1788121856.0463269
