model,policy,concurrency,repetitions,ci_target_met,stop_reason,admission_rate_mean,correctness_rate_mean,successful_requests_total,request_errors_total,mean_latency_ms,p50_latency_ms,p95_latency_ms,p95_ci95_half_width_ms,p95_relative_ci,p99_latency_ms,throughput_rps,throughput_ci95_half_width_rps,throughput_relative_ci,mean_scheduler_decision_ns,selected_backend_mode,selected_backend_wasmtime_reps,selected_backend_docker_reps,backend_audit_status,raw_file
kmeans,best_static,96,20,True,precision_target_met,1.0,1.0,100000,0,9.6464895019,9.302156625,9.786537895,0.021679327740680442,0.0022152193118014224,34.362246949500005,9648.727320205691,22.286385328705638,0.0023097746043703655,180.05811,wasmtime,20,0,recorded,results/raw/evaluation/live_heldout/kmeans__best_static__c96.csv
kmeans,best_static,192,60,False,max_repetitions,1.0,1.0,300000,0,20.29093558429,19.487120683333334,21.16428189,0.6776769497350222,0.03201984141286743,57.54386153850001,9039.50262802591,191.9242780946589,0.02123172988518421,191.38036666666667,wasmtime,60,0,recorded,results/raw/evaluation/live_heldout/kmeans__best_static__c192.csv
random_forest,comet,24,46,True,precision_target_met,1.0,1.0,230000,0,2.6707269829695655,2.552068967391304,3.821881358695652,0.011374216202148844,0.0029760777833330453,4.054642875434783,9003.583456998645,218.98279637070982,0.024321737829896006,197.7465304347826,wasmtime,46,0,recorded,results/raw/evaluation/live_heldout/random_forest__comet__c24.csv
random_forest,comet,48,20,True,precision_target_met,1.0,1.0,100000,0,5.12429913152,4.95789005,5.31990905,0.10640153474301386,0.02000063041359962,7.680181237500008,9256.332068692383,20.92970160838007,0.0022611225972726744,189.0986,wasmtime,20,0,recorded,results/raw/evaluation/live_heldout/random_forest__comet__c48.csv
random_forest,comet,96,20,True,precision_target_met,1.0,1.0,100000,0,10.281313860080001,9.953974625,10.4452376725,0.032182239886961124,0.0030810442898479796,34.242994407500014,9058.254174469996,32.69172349828535,0.003609053452090636,187.34371,wasmtime,20,0,recorded,results/raw/evaluation/live_heldout/random_forest__comet__c96.csv
random_forest,comet,192,20,True,precision_target_met,1.0,1.0,100000,0,21.10823061558,20.300924225,22.098277185,0.1893125094475417,0.008566844730142327,58.82825824950002,8613.325342236581,61.92018828930476,0.007188883018927767,192.90573,wasmtime,20,0,recorded,results/raw/evaluation/live_heldout/random_forest__comet__c192.csv
random_forest,wasmtime_only,24,21,True,precision_target_met,1.0,1.0,105000,0,2.6217430592380953,2.4727588095238096,3.8247114452380955,0.013964568038473556,0.003651142900168312,4.00861378904762,9120.06299092843,209.0376537466941,0.022920637056412906,195.08949523809522,wasmtime,21,0,recorded,results/raw/evaluation/live_heldout/random_forest__wasmtime_only__c24.csv
random_forest,wasmtime_only,48,60,False,max_repetitions,1.0,1.0,300000,0,5.156954777993334,4.9588577166666665,5.417351396666667,0.1358378163002485,0.025074580981368576,7.806484327500004,9207.763039054327,71.62940333439161,0.0077792405202630225,191.02870666666666,wasmtime,60,0,recorded,results/raw/evaluation/live_heldout/random_forest__wasmtime_only__c48.csv
random_forest,wasmtime_only,96,43,True,precision_target_met,1.0,1.0,215000,0,10.396492505232558,10.075450360465116,10.571793347674419,0.2552332492433909,0.02414285266931907,33.94787162255815,8996.248070123465,138.76892357810198,0.015425199760659501,189.9661488372093,wasmtime,43,0,recorded,results/raw/evaluation/live_heldout/random_forest__wasmtime_only__c96.csv
random_forest,wasmtime_only,192,20,True,precision_target_met,1.0,1.0,100000,0,21.00367491257,20.246945775,21.875194115,0.07079670083662945,0.003236391890487663,57.30414795150001,8664.195487517507,47.0242294065419,0.005427420177013508,194.36537,wasmtime,20,0,recorded,results/raw/evaluation/live_heldout/random_forest__wasmtime_only__c192.csv
random_forest,docker_only,24,20,True,precision_target_met,1.0,1.0,100000,0,4.21521118168,4.205226425,4.497182945,0.02989290097792119,0.006647028004754917,4.865022640000003,5663.752718950569,30.08490226240665,0.005311831881668212,297.57707,docker,0,20,recorded,results/raw/evaluation/live_heldout/random_forest__docker_only__c24.csv
random_forest,docker_only,48,20,True,precision_target_met,1.0,1.0,100000,0,8.76895797179,8.4997508,9.061550025,0.053675390306073496,0.0059234226106999275,22.72108981200026,5422.8221639814665,29.88065557596631,0.005510166970702901,306.12923,docker,0,20,recorded,results/raw/evaluation/live_heldout/random_forest__docker_only__c48.csv
random_forest,docker_only,96,20,True,precision_target_met,1.0,1.0,100000,0,17.64187773173,17.23169545,18.3911642125,0.08412632187786169,0.004574279306401015,39.01631003900002,5318.592714863613,16.59525479184047,0.003120234182523982,305.46488,docker,0,20,recorded,results/raw/evaluation/live_heldout/random_forest__docker_only__c96.csv
random_forest,docker_only,192,40,True,precision_target_met,1.0,1.0,200000,0,36.150512231535004,34.657995837499996,39.3480484925,0.9444649927258171,0.02400284204452575,82.17731314375007,5074.708095948634,29.648764082400568,0.005842457048134552,312.4481,docker,0,40,recorded,results/raw/evaluation/live_heldout/random_forest__docker_only__c192.csv
random_forest,random,24,60,False,max_repetitions,1.0,1.0,300000,0,4.033046726596667,4.04233535,4.331671260833334,0.04349945572768301,0.01004218767038072,4.932423148166671,5967.943232669799,159.18146249041274,0.02667275077601599,286.5295766666667,docker,27,33,recorded,results/raw/evaluation/live_heldout/random_forest__random__c24.csv
random_forest,random,48,60,False,max_repetitions,1.0,1.0,300000,0,8.36785213698,8.269593216666667,8.689630539166666,0.1450776745555048,0.016695494003064682,16.649184786833466,5727.386853415623,160.43133794343697,0.028011262736296758,292.43704333333335,docker,27,33,recorded,results/raw/evaluation/live_heldout/random_forest__random__c48.csv
random_forest,random,96,20,True,precision_target_met,1.0,1.0,100000,0,17.145440084,16.960107825,18.00586931,0.31198854093736766,0.017327046840448695,38.744952841500016,5486.025794724785,111.02383992869444,0.02023757161977838,300.28611,docker,8,12,recorded,results/raw/evaluation/live_heldout/random_forest__random__c96.csv
random_forest,random,192,20,True,precision_target_met,1.0,1.0,100000,0,35.76183011184,34.6157215,38.733337552500004,0.33748069234415023,0.008712925703516295,80.88404075900004,5145.40266511952,60.48654528443756,0.011755454183299093,306.89561,docker,8,12,recorded,results/raw/evaluation/live_heldout/random_forest__random__c192.csv
random_forest,best_static,24,60,False,max_repetitions,1.0,1.0,300000,0,2.8248443337333335,2.748206033333333,3.8560329025000004,0.017416773922919043,0.00451675967589051,4.237548080333334,8573.619273031909,257.4628760987408,0.030029660508553657,211.74108,wasmtime,60,0,recorded,results/raw/evaluation/live_heldout/random_forest__best_static__c24.csv
